point_id,section_id,sequence_in_section,category,extra_categories,name_catalogue,name_topos,modern_location,recension,lon_ptolemy,lat_ptolemy,match_score,topos_id,revision_notes
6.07.43.06,6.07.43,6,island,,Insel des Polybios,,,Omega,67.6666666666667,21.6666666666667,0.0,6.7.3.4,
6.07.43.07,6.07.43,7,island,,Insel der Adler,Hierakon,,Omega,69.5,19.0,100.0,6.7.43.6,
6.07.44.01,6.07.44,1,island,,Insel des Sokrates,Sokratous,,Omega,70.0,16.6666666666667,100.0,6.7.44.1,
6.07.44.02,6.07.44,2,city,,Kardamine,Kardamine,,Omega,71.0,16.0,100.0,6.7.44.2,
6.07.44.03,6.07.44,3,city,,Are,Are,,Omega,71.0,15.3333333333333,81.7,6.7.44.3,
6.07.44.04,6.07.44,4,city,,Katakekaumene,Katakekaumene,,Omega,70.5,14.5,100.0,6.7.44.4,
6.07.44.05,6.07.44,5,island,,Inseln des Malichas (2),Maliachou (two),,Omega,71.6666666666667,14.0,100.0,6.7.44.5,
6.07.44.06,6.07.44,6,island,,Inseln des Adanos (2),Adanou (two),,Omega,72.5,12.5,100.0,6.7.44.6,
6.07.45.02,6.07.45,2,island,,Inseln des Agathokles (2),"in the Red sea: Agathokleous (two), the midpoint between at",,Omega,81.3333333333333,10.0,100.0,6.7.45.1,
6.07.45.03,6.07.45,3,island,,Inseln des Kokkonatos (Kokkonagos) (3),"Kokkonagou (six), a midpoint for which is",,Omega,83.0,9.0,100.0,6.7.45.2,
6.07.45.04,6.07.45,4,island,,Insel u. Stadt des Dioskorides (O-Ende),Dioskoridous city,,Omega,86.6666666666667,9.5,100.0,6.7.45.3,
6.07.45.05,6.07.45,5,island,,Insel Dioskorides (W-Ende),,,Omega,85.0,12.5,36.7,6.7.10.10,
6.07.45.06,6.07.45,6,island,,Trete,Trete,,Omega,86.5,12.0,100.0,6.7.45.5,
6.07.46.02,6.07.46,2,island,,Inseln des Zenobios (7),"near Sachalites bay, the Zenobiou islands (seven) the middle of which is",,Omega,91.0,16.5,100.0,6.7.46.1,
6.07.46.03,6.07.46,3,island,,Organa,Organa,,Omega,92.0,19.0,100.0,6.7.46.2,
6.07.46.04,6.07.46,4,island,,Insel des Sarapias (Sarapis)*,,,Omega,94.0,17.5,7.5,6.8.2.1,
6.07.47.02,6.07.47,2,island,,Apphana*,In the Persian Gulf: Apphana island at,,Omega,81.3333333333333,28.6666666666667,100.0,6.7.47.1,
6.07.47.03,6.07.47,3,island,,Ichara,Ichara,,Omega,82.0,25.0,100.0,6.7.47.2,
6.07.47.04,6.07.47,4,island,,Tharo,Tharro,,Omega,85.25,24.75,100.0,6.7.47.3,
6.07.47.05,6.07.47,5,island,,Tylos,Gylos,,Omega,90.0,24.6666666666667,100.0,6.7.47.4,
6.07.47.06,6.07.47,6,island,,Arathos,Arados,,Omega,91.6666666666667,24.6666666666667,100.0,6.7.47.5,
6.08.02.06,6.08.02,6,coast,boundary,"Grenzpunkt (Gedrosien, Karmanien)",which the earlier mentioned limit of the Indian sea extends,,Omega,104.0,20.0,100.0,6.8.10.1,
6.08.04.01,6.08.04,1,river_mouth,,Daras-Mündung,Daras river mouth,,Omega,95.25,28.6666666666667,100.0,6.8.4.1,
6.08.04.02,6.08.04,2,river_mouth,,Kathraps-Mündung,Kathraps river mouth,,Omega,95.5,27.6666666666667,100.0,6.8.4.2,
6.08.04.03,6.08.04,3,river_mouth,,Korios-Mündung,Korios river mouth,,Omega,96.0,26.0,100.0,6.8.4.3,
6.08.04.04,6.08.04,4,river_mouth,,Achindanas-Mündung,Achindanas river mouth,,Omega,96.6666666666667,26.0,100.0,6.8.4.4,
6.08.04.05,6.08.04,5,river_mouth,,Andanis-Mündung (Ardanis-Mündung ),Andanis river mouth,,Omega,96.0,25.0,100.0,6.8.4.5,
6.08.04.06,6.08.04,6,river_mouth,,Saganos-Mündung,Saganos river mouth,,Omega,95.6666666666667,24.5,100.0,6.8.4.6,
6.08.05.01,6.08.05,1,coast,,Harmuza*,Harmouza city,Hormus,Omega,94.5,23.5,100.0,6.8.5.1,
6.08.05.02,6.08.05,2,coast,,Kap Harmozon,Harmozon cape,,Omega,94.0,23.6666666666667,100.0,6.8.5.2,
6.08.05.03,6.08.05,3,coast,,Kap Karpella,Karpella cape,Ras al-Kuh,Omega,94.0,22.1666666666667,100.0,6.8.5.3,
6.08.07.03,6.08.07,3,coast,,Kanthatis,"Cape Karpela in the Gulf of Paragon, Kanthatis city",,Omega,96.0,22.5,100.0,6.8.7.1,
6.08.07.04,6.08.07,4,coast,,Agris,Agris city,,Omega,96.5,23.0,100.0,6.8.7.2,
6.08.07.05,6.08.07,5,coast,,Kombana,Kommana,,Omega,97.5,23.0,100.0,6.8.7.3,
6.08.07.06,6.08.07,6,coast,,Rhogana,Rhogana,,Omega,98.25,22.5,100.0,6.8.7.4,
6.08.07.07,6.08.07,7,river_mouth,,Salaros-Mündung,Saralos river mouth,,Omega,98.5,22.6666666666667,100.0,6.8.7.5,
6.08.07.08,6.08.07,8,coast,,Masin (Masida),Masin,,Omega,99.0,22.6666666666667,100.0,6.8.7.6,
6.08.07.09,6.08.07,9,coast,,Samydake*,Samydake,,Omega,99.5,22.6666666666667,100.0,6.8.7.7,
6.08.08.01,6.08.08,1,river_mouth,,Samydaches-Mündung,Samydakous river mouth,,Omega,100.5,22.3333333333333,100.0,6.8.8.1,
6.08.08.02,6.08.08,2,river,,Samydaches-Quellen,springs of the river,,Omega,104.5,25.0,100.0,6.8.8.2,
6.08.08.03,6.08.08,3,coast,,Tisa (Tesa),Teisa city,,Omega,101.166666666667,22.0,100.0,6.8.8.3,
6.08.08.04,6.08.08,4,river_mouth,,Kaudriakes (Hydriakes)-Mündung,Hydriakes river mouth Kaudriakes river mouth,,Omega,101.25,21.6666666666667,100.0,6.8.8.4,
6.08.08.05,6.08.08,5,coast,,Kap Bagia (Bapa),Cape Bagia or Basia,,Omega,101.0,21.0,100.0,6.8.8.5,
6.08.08.06,6.08.08,6,coast,,Kyiza,Kyiza harbor,,Omega,101.25,20.6666666666667,100.0,6.8.8.6,
6.08.08.07,6.08.08,7,coast,,Kap Alambater (Alambagira),Cape Alabagieon,,Omega,101.0,20.0,100.0,6.8.8.7,
6.08.09.01,6.08.09,1,coast,,Moderanibela (Derenobilla),Until here it is called the Gulf of Paragon; next is Derane Billa,,Omega,101.5,20.1666666666667,100.0,6.8.9.1,
6.08.09.02,6.08.09,2,coast,,Kophanta,Kophanta harbor,,Omega,101.5,20.0,100.0,6.8.9.2,
6.08.09.03,6.08.09,3,river_mouth,,Zorombas (Zorambos)-Mündung,Zorombas or Zorambos river mouth,,Omega,102.5,20.0,100.0,6.8.9.3,
6.08.09.04,6.08.09,4,coast,,Badara,Badara,Gwadar,Omega,103.0,20.1666666666667,100.0,6.8.9.4,
6.08.09.05,6.08.09,5,coast,,Musarna,Mousarna,,Omega,103.25,20.1666666666667,100.0,6.8.9.5,
6.08.10.01,6.08.10,1,coast,boundary,"Grenzpunkt (Gedrosien, Karmanien)",which the earlier mentioned limit of the Indian sea extends,,Omega,104.0,20.0,100.0,6.8.10.1,
6.08.11.04,6.08.11,4,mountain,,Strongylon (Mitte) bzw. Berg der Semiramis,"above-mentioned, beside the Desert and Gedrosia, one called both Semiramis and Strongylon (round) from the shape, the midpoint of which extends",,Omega,94.5,23.0,100.0,6.8.11.1,
6.08.11.06,6.08.11,6,mountain,,Berge aus denen die Flüsse westlich des Samydaches fliessen (Mitte),"which flows the more westerly of the Samydakous rivers, the between point of",,Omega,99.0,26.0,100.0,6.8.11.2,
6.08.13.02,6.08.13,2,city,,Portospana,These are the cities and villages of inland Karmania: Portospana,,Omega,96.0,28.75,100.0,6.8.13.1,
6.08.13.03,6.08.13,3,city,,Karmana*,Karmana metropolis,Kirman,Omega,100.0,29.0,100.0,6.8.13.2,
6.08.13.04,6.08.13,4,city,,Thaspis,Thaspis,,Omega,98.0,27.6666666666667,100.0,6.8.13.3,
6.08.13.05,6.08.13,5,city,,Nipista,Nipista,,Omega,97.5,26.0,100.0,6.8.13.4,
6.08.13.06,6.08.13,6,city,,Chodda,Chodda,,Omega,101.5,25.0,100.0,6.8.13.5,
6.08.13.07,6.08.13,7,city,,Taruana (Tarsiana),Tarsiana or Tarouana,,Omega,96.0,24.5,100.0,6.8.13.6,
6.08.14.01,6.08.14,1,city,,Alexandreia,Alexandreia,,Omega,99.0,24.3333333333333,100.0,6.8.14.1,
6.08.14.02,6.08.14,2,city,,Sabis,Sabis,,Omega,97.5,24.5,100.0,6.8.14.2,
6.08.14.03,6.08.14,3,city,,Throaska,Throaska,,Omega,99.6666666666667,23.6666666666667,100.0,6.8.14.3,
6.08.14.04,6.08.14,4,city,,Ora,Ora,,Omega,102.333333333333,23.6666666666667,100.0,6.8.14.4,
6.08.14.05,6.08.14,5,city,,Kophanta,Kophanta,,Omega,102.25,23.0,100.0,6.8.14.5,
6.08.15.03,6.08.15,3,island,,Sagdana,"The islands lying off Karmania are, in the Persian Gulf, Sagdana, in which Miltos",,Omega,94.0,27.25,100.0,6.8.15.1,
6.08.15.05,6.08.15,5,island,,Vorochtha (Borochtha),Vorochtha,,Omega,94.3333333333333,25.5,100.0,6.8.15.2,
6.08.16.02,6.08.16,2,island,,Polla,In the Indian sea Palla or Polla,,Omega,98.0,19.0,100.0,6.8.16.1,
6.08.16.03,6.08.16,3,island,,Karminna*,Karminna,,Omega,102.0,18.0,100.0,6.8.16.2,
6.08.16.04,6.08.16,4,island,,Liba,Liba island,,Omega,104.0,19.0,100.0,6.8.16.3,
6.09.01.05,6.09.01,5,river_mouth,,Oxos-Mündung,"limit toward Media until the mouths of the river Oxus, degrees",Amu-Darja-Mündung,Omega,100.0,43.0,100.0,6.9.1.1,
6.09.02.01,6.09.02,1,coast,,Saramanne,In this section are the following cities: Saramanne city,,Omega,94.75,40.5,100.0,6.9.2.1,
6.09.02.02,6.09.02,2,river_mouth,,Maxeras-Mündung,Maxeras river mouth,,Omega,97.3333333333333,41.5,100.0,6.9.2.2,
6.09.02.03,6.09.02,3,river,,Maxeras-Quellen,Springs of the Maxeras,,Omega,98.0,38.6666666666667,100.0,6.9.2.3,
6.09.02.04,6.09.02,4,river_mouth,,Sokanda bzw. Sokandas-Mündung,Sokandas river mouth,,Omega,97.5,42.0,100.0,6.9.2.4,
6.09.02.05,6.09.02,5,river_mouth,,Oxos-Mündung,"limit toward Media until the mouths of the river Oxus, degrees",Amu-Darja-Mündung,Omega,100.0,43.0,100.0,6.9.1.1,
6.09.02.06,6.09.02,6,river,,Oxos-Quellen,by the Paropanisadai along the parallel line extended through of return of Paropanisosmountain until the springs of the Oxos at,Amu-Darja-Quellen,Omega,119.5,39.0,100.0,6.11.1.2,
6.09.06.02,6.09.06,2,city,,Barange,Inland cities in it are said to be Barange,,Omega,99.0,42.0,100.0,6.9.6.1,
6.09.06.03,6.09.06,3,city,,Adrapsa,Adrapsa,,Omega,98.5,41.5,100.0,6.9.6.2,
6.09.06.04,6.09.06,4,city,,Kasape,Kasape,,Omega,99.5,40.3333333333333,100.0,6.9.6.3,
6.09.06.05,6.09.06,5,city,,Abarbina,Abarbina,,Omega,97.5,40.5,100.0,6.9.6.4,
6.09.06.06,6.09.06,6,city,,Sorba,Sorba,,Omega,98.0,40.5,100.0,6.9.6.5,
6.09.07.01,6.09.07,1,city,,Sinika,Sinaka,,Omega,100.0,40.5,100.0,6.9.7.1,
6.09.07.02,6.09.07,2,city,,Amarusa* (Amarotha*),Amarousa*,,Omega,95.0,40.0,100.0,6.9.7.2,
6.09.07.03,6.09.07,3,city,,Hyrkania*,Hyrkania metropolis,,Omega,98.5,40.0,100.0,6.9.7.3,
6.09.07.04,6.09.07,4,city,,Sake (Sale),Sake or Sale,,Omega,94.25,39.5,100.0,6.9.7.4,
6.09.07.05,6.09.07,5,city,,Asmurna,Asmourna,,Omega,97.5,39.5,100.0,6.9.7.5,
6.09.07.06,6.09.07,6,city,,Maisoka (Mesoka),Maisoka or Mausoka,,Omega,99.0,39.5,100.0,6.9.7.6,
6.09.08.02,6.09.08,2,island,,Talka,a sea island off it called Talka,,Omega,95.0,43.0833333333333,100.0,6.9.8.1,"The same problem at single-point granularity: a lone island reference embedded in an otherwise-mainland section, where force-islanding the *whole* section (as above) would wrongly reclassify real mainland points alongside it. Book.map ""3.14"" section ""06"" is Akarnania's mainland coast (Ambrakia/Arta, Aktion/Actium, Alyzeia, the Acheloos' mouth) except for one entry - ""Kap Leukas"" (Cape Doukato, the southern tip of the island of Lefkada) - sitting in the middle of that mainland run and pulling the Epirus/Akarnania coastline out onto the island and back. Keyed by ref_id. [Talka - ""a sea island off it [Hyrkania] called Talka"" (topostext), a lone island citation amid an otherwise mainland-coastal book.map]"
6.10.01.05,6.10.01,5,city,boundary,Oxos (Schnittpunkt mit Grenze Baktrien/Margiane),"ON the west Margiane is bounded by Hyrkania along the indicated side; on the north, by a part of Skythia by the mouth of the Oxos river until the section by Bactria, at",Amu-Darja,Omega,103.0,44.0,100.0,6.10.1.1,
6.10.01.11,6.10.01,11,city,boundary,"Grenzpunkt (Areia, Baktrien, Margiane)","border of Hyrcania and Parthia, through the Saripha mountains to the limit point at",,Omega,109.0,39.0,100.0,6.10.1.2,
6.10.01.13,6.10.01,13,river,,Margos-Quellen,,Murgab-Quellen,Omega,105.0,39.0,39.7,6.10.4.5,
6.10.01.14,6.10.01,14,river,,Margos (Einmündung in Oxos)/Oxos (Einmündung des Margos),its junction with the Oxos at,Murgab (Einmündung in  Amu-Darja),Omega,102.666666666667,43.5,100.0,6.10.1.4,
6.10.03.02,6.10.03,2,city,,Ariaka,Its towns are: Ariaka,,Omega,103.0,43.5,81.7,6.10.3.1,
6.10.03.03,6.10.03,3,city,,Sena,Sena,,Omega,102.5,42.3333333333333,100.0,6.10.3.2,
6.10.03.04,6.10.03,4,city,,Aratha,Aratha,,Omega,103.5,42.5,100.0,6.10.3.3,
6.10.03.05,6.10.03,5,city,,Argadina,Argadina,,Omega,101.333333333333,41.6666666666667,100.0,6.10.3.4,
6.10.03.06,6.10.03,6,city,,Iasonion,Iasonion,,Omega,103.5,41.5,100.0,6.10.3.5,
6.10.04.03,6.10.04,3,river,,Namenloser Fluss zum Margos (Quellen),"Saripha mountains, the sources of which are at",,Omega,103.0,39.0,100.0,6.10.4.1,
6.10.04.05,6.10.04,5,city,,Rhea,Rea,,Omega,102.0,40.5,100.0,6.10.4.2,
6.10.04.06,6.10.04,6,city,,Antiocheia Margiane*,Antiocheia Margiane,Merv,Omega,106.0,40.6666666666667,100.0,6.10.4.3,
6.10.04.07,6.10.04,7,city,,Guriane,Gouriane,Ghurian,Omega,104.0,40.1666666666667,100.0,6.10.4.4,
6.10.04.08,6.10.04,8,city,,Nisaia*,Nisaia or Nigaia,Nisa,Omega,105.25,39.1666666666667,100.0,6.10.4.5,
6.11.01.07,6.11.01,7,city,boundary,"Grenzpunkt (Areia, Baktrien, Land der Paropanisaden)",,,Omega,111.0,39.0,43.5,6.11.5.1,
6.11.01.10,6.11.01,10,river,,Oxos-Quellen,by the Paropanisadai along the parallel line extended through of return of Paropanisosmountain until the springs of the Oxos at,Amu-Darja-Quellen,Omega,119.5,39.0,100.0,6.11.1.2,
6.11.02.03,6.11.02,3,river,,Ochos-Quellen,"Rivers flow through Baktriane that empty into the Oxos: the Ochos, the springs of which are at",,Omega,110.0,39.0,100.0,6.11.2.1,
6.11.02.04,6.11.02,4,river,,Dargomanes (Dargamanes)-Quellen,"the Dargamanis, the springs of which are at",,Omega,116.5,36.6666666666667,100.0,6.11.2.2,
6.11.02.05,6.11.02,5,river,,Zariaspes-Quellen,"the Zariaspes, the sources of which are at",,Omega,113.0,39.0,100.0,6.11.2.3,
6.11.02.06,6.11.02,6,river,,Artames-Quellen,"the Artamis, the sources of which are at",,Omega,114.0,39.0,100.0,6.11.2.4,
6.11.02.07,6.11.02,7,river,,Dargoidos-Quellen,the Dargoidos the sources of which are at,,Omega,116.0,39.0,100.0,6.11.2.5,
6.11.02.08,6.11.02,8,river,,Dargoidos (Einmündung in den Oxos)/Oxos (Einmündung des Dargoidos),this one flows into the Oxos at,,Omega,116.5,44.0,100.0,6.11.2.6,
6.11.03.01,6.11.03,1,river,,Artames (Argamis) (Zusammenfluss mit Zariaspes),"of the rest, the Artamis and the Zariaspes first join their waters at",,Omega,113.0,40.0,100.0,6.11.3.1,
6.11.03.02,6.11.03,2,river,,Zariaspes (Einmündung in den Oxos)/Oxos (Einmündung des Zariaspes),they then flow into the Oxos at,,Omega,112.5,44.0,100.0,6.11.3.2,
6.11.04.01,6.11.04,1,river,,Dargomanes (Dorgomanis) (Zusammenfluss mit Ochos)/Ochos (Zusammenfluss mit Dargomanes),The Dargamanis and the Ochos first join at,,Omega,109.0,40.1666666666667,100.0,6.11.4.1,
6.11.04.02,6.11.04,2,river,,Ochos (Einmündung in den Oxos)/Oxos (Einmündung des Ochos),flow into the Oxos at,,Omega,109.0,44.3333333333333,100.0,6.11.4.2,
6.11.05.01,6.11.05,1,mountain,,Paropanisos-Gebirge (W-Ende),The western part of Mt. Paropanisosis at,Hindukusch-Gebirge,Omega,111.5,39.0,100.0,6.11.5.1,
6.11.05.02,6.11.05,2,mountain,,Paropanisos-Gebirge (O-Ende),by the Paropanisadai along the parallel line extended through of return of Paropanisosmountain until the springs of the Oxos at,Hindukusch-Gebirge,Omega,119.5,39.0,100.0,6.11.1.2,
6.11.07.03,6.11.07,3,city,,Charracharta* (Katracharta*),The cities of Baktriane toward the Oxos are: Characharta,,Omega,110.0,44.1666666666667,100.0,6.11.7.1,
6.11.07.04,6.11.07,4,city,,Zariaspa*,Zariaspa or Xarispa,Balch,Omega,115.0,44.0,100.0,6.11.7.2,
6.11.07.05,6.11.07,5,city,,Choana,Choana,,Omega,117.0,42.0,100.0,6.11.7.3,
6.11.07.06,6.11.07,6,city,,Suragana (Zorachana),Sourogana,,Omega,117.5,40.5,100.0,6.11.7.4,
6.11.07.07,6.11.07,7,city,,Phratrua (Phratru),Phratou,,Omega,119.0,39.3333333333333,100.0,6.11.7.5,
6.11.08.01,6.11.08,1,city,,Alikodra,near the other rivers: Alichorda,,Omega,107.5,43.5,100.0,6.11.8.1,
6.11.08.02,6.11.08,2,city,,Chomara (Komara),Chomara,,Omega,106.5,42.5,100.0,6.11.8.2,
6.11.08.03,6.11.08,3,city,,Kuriandra (Koriandra),,,Omega,109.5,42.1666666666667,0.0,6.11.4.1,
6.11.08.04,6.11.08,4,city,,Kauaris,Kauaris,,Omega,111.333333333333,43.0,100.0,6.11.8.4,
6.11.08.05,6.11.08,5,city,,Astakana,Astakana,,Omega,112.0,42.6666666666667,75.6,6.11.8.5,
6.11.08.06,6.11.08,6,city,,Ebusmuanassa (Tumuanassa),Evousmouanassa or Tosmouanassa,,Omega,108.333333333333,41.1666666666667,100.0,6.11.8.6,
6.11.08.07,6.11.08,7,city,,Menapia,Menapia,,Omega,113.0,41.3333333333333,100.0,6.11.8.7,
6.11.08.08,6.11.08,8,city,,Eukratidia,Eukratidia,,Omega,115.0,42.0,100.0,6.11.8.8,
6.11.09.01,6.11.09,1,city,,Baktra*,Bactra palace,,Omega,116.0,41.0,100.0,6.11.9.1,
6.11.09.02,6.11.09,2,city,,Estobara (Ostobara),Estobara,,Omega,109.5,39.6666666666667,100.0,6.11.9.2,
6.11.09.03,6.11.09,3,city,,Marakanda*,Marakanda,Samarkand,Omega,112.0,39.25,100.0,6.11.9.3,
6.11.09.04,6.11.09,4,city,,Marakodra,Marakodra,,Omega,115.666666666667,39.6666666666667,100.0,6.11.9.4,
6.12.01.07,6.12.01,7,city,boundary,"Iaxartes (Grenzpunkt Sogdianer, Skythien)",,"Syr-Darja (Grenzpunkt Sogdianer, Skythien)",Omega,110.0,49.0,5.6,6.12.2.1,
6.12.01.08,6.12.01,8,river,,Iaxartes (Biegung),,Syr-Darja (Biegung),Omega,120.0,48.5,22.5,6.12.3.4,
6.12.01.11,6.12.01,11,river,,Iaxartes-Quellen,Sogdianoi lies in,Syr-Darja-Quellen,Omega,125.0,43.0,100.0,6.13.2.1,
6.12.01.12,6.12.01,12,city,boundary,"Grenzpunkt (Land der Saken, Land der Sogdianer)",,,Omega,125.0,38.5,,,
6.12.02.01,6.12.02,1,mountain,,Sogdisches (Sugdisches) Gebirge (W–Ende),"The mountains called the Sogdian extend between the two rivers, and have their extremities lying in",Serafschan-Gebirge,Omega,111.0,47.0,100.0,6.12.2.1,
6.12.02.02,6.12.02,2,mountain,,Sogdisches (Sugdisches) Gebirge (O–Ende),,Serafschan-Gebirge,Omega,122.0,46.5,100.0,6.12.2.2,
6.12.03.04,6.12.03,4,lake,,Oxeiane–See (Mittelpunkt),,Aral-See,Omega,111.0,45.0,12.4,6.12.6.1,
6.12.03.06,6.12.03,6,river,,Dymos (Demos)-Quellen,"these mountains rivers flow, mostly nameless, to meet these two rivers, and of these nameless rivers one forms the Oxeian Lake, the middle of which lies in 111°00' E. 45°00' N., and other two streams descend from the same hilly regions as the Iaxartes— the regions in question are called the Highlands of the Komedai. Each of these streams falls into the Iaxartes ; one of them is called Demos and its sources lie in",,Omega,124.0,43.0,100.0,6.12.3.1,
6.12.03.07,6.12.03,7,river,,Dymos (Demos) (Mündung in den Iaxartes)/Iaxartes (Einmündung des Dymos (Demos)),Its junction with the river Iaxartes occurs in,,Omega,123.0,47.0,100.0,6.12.3.2,
6.12.03.08,6.12.03,8,river,,Baskatis-Quellen,,,Omega,123.0,43.0,40.8,6.12.3.1,
6.12.03.09,6.12.03,9,river,,Baskatis (Einmündung in den Iaxartes)/Iaxartes (Einmündung des Baskatis),Its junction with the river Iaxartes occurs in,,Omega,121.0,47.5,100.0,6.12.3.4,
6.12.05.03,6.12.05,3,city,,Kyreschata,Towns of the Sogdianoi in the highlands along the Iaxartes are these: — Kyreschata,Kurkat,Omega,122.0,43.6666666666667,45.0,6.12.5.1,
6.12.05.05,6.12.05,5,city,,Oxeiana*,Along the Oxus;— Oxeiana,,Omega,117.5,44.6666666666667,87.8,6.12.5.2,
6.12.05.06,6.12.05,6,city,,Maruka*,Marouka,,Omega,117.25,43.6666666666667,100.0,6.12.5.3,
6.12.05.07,6.12.05,7,city,,Cholbisina (Chombisina),,,Omega,117.666666666667,44.0,36.7,6.12.5.2,
6.12.06.01,6.12.06,1,city,,Tribaktra (Trybakta),,,Omega,112.25,45.5,41.2,6.12.6.1,
6.12.06.02,6.12.06,2,city,,Alexandreia Oxeiane,Between the rivers and higher up— Trybaktra . 112°15' Alexandria Oxeiane,,Omega,113.0,44.6666666666667,86.7,6.12.6.1,
6.12.06.03,6.12.06,3,city,,Indikomordana,Indikomordana,,Omega,115.0,44.6666666666667,87.8,6.12.6.2,
6.12.06.04,6.12.06,4,city,,Drepsa* Metropolis,Drepsa (or Rhepsa) the Metropolis,,Omega,120.0,45.0,100.0,6.12.6.3,
6.12.06.05,6.12.06,5,city,,Alexandreia Eschate*,Alexandria Eschate,Chodschent,Omega,122.0,41.0,100.0,6.12.6.4,
6.13.01.04,6.13.01,4,city,boundary,"Grenzpunkt (Land der Saken, Skythien)",,,Omega,130.0,49.0,,,
6.13.01.06,6.13.01,6,city,,Ausgangsbasis für den Fernhandel mit Sera,,,Omega,140.0,43.0,,,
6.13.01.08,6.13.01,8,mountain,boundary,"Grenzpunkt (Indien jenseits des Ganges, Land der Saken, Skythien jenseits des Imaon)/Imaon–Gebirge (eigentliches)",Soita,,Omega,145.0,35.0,69.8,6.15.4.4,
6.13.02.03,6.13.02,3,city,,Bergland der Komeden (Aufstieg),Sogdianoi lies in,,Omega,125.0,43.0,100.0,6.13.2.1,
6.13.02.05,6.13.02,5,city,,Schlucht der Komeden = O-Ende des Berglandes der Komeden,the parts towards the valley of the Komedai lie in,,Omega,130.0,39.0,100.0,6.13.2.2,
6.13.02.06,6.13.02,6,city,,Steinerner Turm,the so-called Stone Tower lies in,Taschkurgan,Omega,135.0,43.0,100.0,6.13.2.3,
6.14.01.06,6.14.01,6,city,boundary,"Grenzpunkt (beide Skythien, unbekanntes Land)","POSITION OF SKYTHIA WITHIN IMAOS. Scythia within Imaos is bounded on the west by Sarmatia in Asia along the side already traced, on the north by an unknown land, on the east by Mount Imaos ascending to the north pretty nearly along the meridian of the starting-place already mentioned as far as the unknown land",,Omega,140.0,63.0,100.0,6.14.1.1,"The rest of the ""every remaining Grenzpunkt/Endpunkt still marked `coast`"" sweep prompted by the Durius find above: of 27 such points, 23 are genuinely coastal (topostext explicitly names a sea/gulf as the boundary's own endpoint - ""the other on the Adriatic at"", ""termination at the sea"", ""the inner recess of the...Maisanites Gulf"" - or, for the Arabia Felix ""Endpunkt am Meer"" mountain cases, sit smoothly in-line with their coastal neighbours' own coordinates, the same Athos/Akrokeraunia shape already confirmed this session) and left untouched. These three are pure land-boundary descriptions with no sea/gulf mentioned anywhere in their citation, or explicitly contrasted with a *different*, genuinely coastal sibling point: [Grenzpunkt (beide Skythien, unbekanntes Land) - topostext: ""Scythia within Imaos is bounded on the west by Sarmatia...on the north by an unknown land...on the east by Mount Imaos"" - a pure Central-Asian land-boundary description, no sea mentioned at all]"
6.14.02.01,6.14.02,1,river_mouth,,Rha-Mündung,with the mouth of the river Rha which lies in,Wolga-Mündung,Omega,87.5,48.8333333333333,100.0,6.14.2.2,
6.14.02.02,6.14.02,2,river,boundary,"Rha (Biegung)/Grenzpunkt (Asiatisches Sarmatien, Skythien)",The bend of the River Rha which marks the boundary of Sarmatia and Scythia,Wolga (Biegung),Omega,85.0,54.0,100.0,6.14.2.1,
6.14.02.03,6.14.02,3,river_mouth,,Rhymmos (Drymos)-Mündung,Mouth of the river Rhymmos,,Omega,91.0,48.25,78.2,6.14.2.3,
6.14.02.04,6.14.02,4,river_mouth,,Daix-Mündung,Mouth of the river Daix,Ural-Mündung,Omega,94.0,48.25,81.7,6.14.2.4,
6.14.02.05,6.14.02,5,river_mouth,,Iaxartes-Mündung,Mouth of the river Iaxartes,Syr-Darja-Mündung,Omega,97.0,48.0,100.0,6.14.2.5,
6.14.02.06,6.14.02,6,river_mouth,,Iastos-Mündung,Mouth of the river Iastos,,Omega,100.0,47.3333333333333,100.0,6.14.2.6,
6.14.02.07,6.14.02,7,river_mouth,,Polytimetos-Mündung,Mouth of the river Polytimetos,,Omega,103.0,45.5,100.0,6.14.2.7,
6.14.02.08,6.14.02,8,coast,,Aspabota*,"Aspabota, a town",,Omega,102.0,44.0,100.0,6.14.2.8,
6.14.03.03,6.14.03,3,mountain,,Alana-Gebirge (W-Ende),"The mountains of Scythia within Imaos are the more eastern parts of the Hyperborean hills and the mountains called Alana, whose extremities lie",,Omega,105.0,59.5,63.7,6.14.3.1,
6.14.03.04,6.14.03,4,mountain,,Alana-Gebirge (O-Ende),,,Omega,118.0,59.5,100.0,6.14.3.2,
6.14.04.01,6.14.04,1,mountain,,Rhymmika-Gebirge (W-Ende),the Rymmika mountains whose extremities lie,,Omega,90.0,54.0,100.0,6.14.4.1,
6.14.04.02,6.14.04,2,mountain,,Rhymmika-Gebirge (O-Ende),,,Omega,99.0,57.1666666666667,,,
6.14.05.01,6.14.05,1,mountain,,Norosson-Gebirge (W-Ende) (Orosson-Gebirge (W-Ende)),"the Norosson range, of which the extremities lie",,Omega,97.0,53.0,47.9,6.14.5.1,
