ref_id,name,category,book,tabula,modern_location,recension,lon_ptolemy,lat_ptolemy,naming_observation,feature_id,sequence_in_feature,feature_closes_loop,river_feature_id,river_sequence_in_feature,island_feature_id,island_sequence_in_feature,island_feature_closes_loop,mountain_feature_id,mountain_sequence_in_feature
4.05.02.04,Chersonesos Megale*,coast,Africa,AF03,Ras et Tin,Omega,52.0,31.6666666666667,no specific keyword match; section header names a sea/ocean/gulf,coastline_022_AF03,1,,,,,,,,
4.05.02.05,Phthia,coast,Africa,AF03,Bomba,Omega,52.1666666666667,31.25,no specific keyword match; section header names a sea/ocean/gulf,coastline_022_AF03,2,,,,,,,,
4.05.02.06,Paliuros,coast,Africa,AF03,Wadi et-Tmimi,Omega,52.25,31.25,no specific keyword match; section header names a sea/ocean/gulf,coastline_022_AF03,3,,,,,,,,
4.05.02.07,Batrachos,coast,Africa,AF03,Gardaba,Omega,52.5,31.25,no specific keyword match; section header names a sea/ocean/gulf,coastline_022_AF03,4,,,,,,,,
4.05.02.08,Petra Mikra,coast,Africa,AF03,Marsa Tarfaia,Omega,52.75,31.25,no specific keyword match; section header names a sea/ocean/gulf,coastline_022_AF03,5,,,,,,,,
4.05.03.01,Antipyrgos,city,Africa,AF03,Tobruk,Omega,53.1666666666667,31.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.03.02,Skythranios,city,Africa,AF03,El-Gaara,Omega,53.5,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.03.03,Kap Kataionion,coast,Africa,AF03,Marsa Sahel,Omega,53.75,31.3333333333333,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_022_AF03,6,,,,,,,,
4.05.03.04,Kap Ardanis,coast,Africa,AF03,Marsa el-Melah,Omega,54.0,31.25,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_022_AF03,7,,,,,,,,
4.05.03.05,Petra Megale,city,Africa,AF03,Bardia,Omega,54.1666666666667,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.04.02,Panormos,city,Africa,AF03,,Omega,54.3333333333333,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.04.03,Katabathmos Megas,city,Africa,AF03,Sollum,Omega,54.5,31.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.04.04,Ainesisphyra,city,Africa,AF03,Sidi Barrani,Omega,55.0,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.04.05,Zygris (Zytris),city,Africa,AF03,Marsa Baqqush,Omega,55.25,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.04.06,Chettaia,city,Africa,AF03,Marsa Gargub,Omega,55.5,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.04.07,Zagylis,city,Africa,AF03,Kasr Schama,Omega,55.75,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.05.01,Selinus,city,Africa,AF03,bei Marsa el-Asi,Omega,56.0,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.05.02,Dorf des Trisarchos,city,Africa,AF03,,Omega,56.3333333333333,31.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.05.03,Apis-Heiligtum,city,Africa,AF03,Bun Aguba,Omega,56.6666666666667,31.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.06.01,Paraitonion*,city,Africa,AF03,Marsa Matruch,Omega,57.0,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.06.02,Kap Pythis (Pythias),coast,Africa,AF03,Ras Alam el-Rum,Omega,57.1666666666667,31.1666666666667,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_022_AF03,8,,,,,,,,
4.05.06.03,Graias Gony,city,Africa,AF03,,Omega,57.3333333333333,31.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.06.04,Kap Kallias,coast,Africa,AF03,Ras Hawala,Omega,57.5,31.1666666666667,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_022_AF03,9,,,,,,,,
4.05.06.05,Zygis (Gyzis),city,Africa,AF03,,Omega,57.6666666666667,31.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.06.06,Leuke Akte,city,Africa,AF03,Ras al-Abja,Omega,57.8333333333333,31.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.07.01,Kap Hermaia,coast,Africa,AF03,Ras el-Kanais,Omega,58.0,31.25,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_022_AF03,10,,,,,,,,
4.05.07.02,Phönizischer Hafen,harbor,Africa,AF03,,Omega,58.3333333333333,31.1666666666667,"matches harbor pattern (Hafen/Portus) - coastal, colored separately",coastline_022_AF03,11,,,,,,,,
4.05.07.03,Antiphrai,city,Africa,AF03,Marina el-Alamein,Omega,58.6666666666667,31.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.07.04,Kap Derris,coast,Africa,AF03,Ras Gibeisa,Omega,58.8333333333333,31.4166666666667,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_022_AF03,12,,,,,,,,
4.05.07.05,Leukaspis,city,Africa,AF03,Marsa el-Hamra,Omega,59.0,31.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.07.06,Kap Glaukon,coast,Africa,AF03,bei El-Imayid,Omega,59.1666666666667,31.25,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_022_AF03,13,,,,,,,,
4.05.08.02,Cheimo (Chei),city,Africa,AF03,,Omega,59.5,31.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.08.03,Plinthine,city,Africa,AF03,,Omega,59.75,31.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.09.01,Chersonesos Mikra,city,Africa,AF03,,Omega,60.0,31.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.09.03,Alexandreia*,city,Africa,AF03,Alexandria,Omega,60.5,31.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.09.05,Kanobos,city,Africa,AF03,Abukir,Omega,60.75,31.0833333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.10.02,Herakleotische Mündung,river_mouth,Africa,AF03,,Omega,60.9166666666667,31.0833333333333,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_022_AF03,14,,,,,,,,
4.05.10.03,Bolbitinische Mündung,river_mouth,Africa,AF03,Rosetta-Mündung,Omega,61.25,31.0833333333333,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_022_AF03,15,,,,,,,,
4.05.10.04,Sebennytische Mündung,river_mouth,Africa,AF03,,Omega,61.5,31.0833333333333,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_022_AF03,16,,,,,,,,
4.05.10.05,Pineptimi (Pseudo-Mündung),river_mouth,Africa,AF03,,Omega,61.75,31.0833333333333,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_022_AF03,17,,,,,,,,
4.05.10.06,Diolkos (Pseudo-Mündung),river_mouth,Africa,AF03,,Omega,62.1666666666667,31.1666666666667,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_022_AF03,18,,,,,,,,
4.05.10.07,Pathmetische Mündung,river_mouth,Africa,AF03,,Omega,62.5,31.1666666666667,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_022_AF03,19,,,,,,,,
4.05.10.08,Mendesische Mündung,river_mouth,Africa,AF03,,Omega,62.75,31.1666666666667,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_022_AF03,20,,,,,,,,
4.05.10.09,Tanitische Mündung,river_mouth,Africa,AF03,,Omega,63.0833333333333,31.25,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_022_AF03,21,,,,,,,,
4.05.10.10,Pelusische Mündung,river_mouth,Africa,AF03,,Omega,63.25,31.1666666666667,"matches 'Mündung' (river mouth) - coastal, colored separately",coastline_022_AF03,22,,,,,,,,
4.05.11.01,Pelusion*,city,Africa,AF03,Tell Farama,Omega,63.3333333333333,31.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.11.02,Gerron (Endpunkt der Kasiotis),city,Africa,AF03,,Omega,63.5833333333333,31.3333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.12.02,Kasion,city,Africa,AF03,,Omega,63.8333333333333,31.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.12.03,Sirbonis-See (Durchbruch),lake,Africa,AF03,Sirbonis-See,Omega,63.9166666666667,31.1666666666667,matches 'See'/'Palus' (lake/marsh),,,,,,,,,,
4.05.12.04,Ostrakine,city,Africa,AF03,El-Filusiyat,Omega,64.25,31.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.12.05,Rhinokorura,city,Africa,AF03,El-Arisch,Omega,64.6666666666667,31.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.12.06,Anthedon,city,Africa,AF03,Teda,Omega,64.8333333333333,31.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.13.03,"Grenzpunkt (Ägypten, Arabia Petraea, Judäa)",coast,Africa,AF03,,Omega,64.25,30.6666666666667,no specific keyword match; section header names a sea/ocean/gulf,coastline_022_AF03,23,,,,,,,,
4.05.13.05,Zipfel des Arabischen Golfes,coast,Africa,AF03,Golf von Suez,Omega,63.5,29.8333333333333,matches gulf/bay pattern (Golf/Bucht/Meerbusen),coastline_022_AF03,24,,,,,,,,
4.05.14.01,Zipfel des Arabischen Golfes,coast,Africa,AF03,Golf von Suez,Omega,63.5,29.8333333333333,matches gulf/bay pattern (Golf/Bucht/Meerbusen),,,,,,,,,,
4.05.14.02,Arsinoe,city,Africa,AF03,,Omega,63.3333333333333,29.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.14.03,Klysma,city,Africa,AF03,Kum el-Qolzum,Omega,63.3333333333333,28.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.14.04,Kap Drepanon,coast,Africa,AF03,Ras Gargub,Omega,64.0,27.8333333333333,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_022_AF03,25,,,,,,,,
4.05.14.05,Myos Hormos*,city,Africa,AF03,Quseir,Omega,64.5,27.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.14.06,Philoteras,city,Africa,AF03,,Omega,64.25,26.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.14.07,Aias-Berg,mountain,Africa,AF03,,Omega,64.3333333333333,26.5,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.15.01,Leukos Limen,city,Africa,AF03,,Omega,64.5,26.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.15.02,Akabe-Berg,mountain,Africa,AF03,,Omega,64.5,25.75,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.15.03,Nechesia,city,Africa,AF03,,Omega,64.5,25.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.15.04,Smaragdos-Berg,mountain,Africa,AF03,Gebel Zabara,Omega,64.8333333333333,25.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.15.05,Lepte Akra,city,Africa,AF03,Ras Benas,Omega,64.6666666666667,24.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.15.06,Berenike*,city,Africa,AF03,Bender el-Kebir,Omega,64.0833333333333,23.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.15.07,Pentadaktylon-Berg,mountain,Africa,AF03,,Omega,64.75,23.5,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.15.08,Kap Bazion,coast,Africa,AF03,,Omega,65.0,23.0,contains 'Kap' (cape) - coastal regardless of any mountain-range aside,coastline_022_AF03,26,,,,,,,,
4.05.17.01,Baskisa-Gebirge (Mitte),mountain,Africa,AF03,,Omega,52.3333333333333,30.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.17.02,Anagombra (Anagambra)-Gebirge,mountain,Africa,AF03,,Omega,54.0,27.5,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.17.03,Asyphos-Berg,mountain,Africa,AF03,,Omega,55.0,30.5,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.18.01,Aspis-Berg,mountain,Africa,AF03,,Omega,57.5,30.6666666666667,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.18.02,Ogdamon-Berg,mountain,Africa,AF03,,Omega,58.0,29.5,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.18.03,Thinodes-Berg,mountain,Africa,AF03,Gebel Ramliya,Omega,58.5,26.6666666666667,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.18.04,Azar-Gebirge (W-Ende),mountain,Africa,AF03,,Omega,51.5,23.5,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,mountain_020_Azar-Gebirge,0
4.05.18.05,Azar-Gebirge (O-Ende),mountain,Africa,AF03,,Omega,53.0,23.5,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,mountain_020_Azar-Gebirge,1
4.05.19.01,Libysche Berge (N-Ende),mountain,Africa,AF03,,Omega,61.0,29.0,"matches 'Berg'/'Berge' as its own word (bare, not a coastal landmark or river location)",,,,,,,,,mountain_021_Libysche Berge,0
4.05.19.02,Libysche Berge (S-Ende),mountain,Africa,AF03,,Omega,60.1666666666667,23.5,"matches 'Berg'/'Berge' as its own word (bare, not a coastal landmark or river location)",,,,,,,,,mountain_021_Libysche Berge,1
4.05.20.01,Kleartos-See,lake,Africa,AF03,,Omega,52.0,26.3333333333333,matches 'See'/'Palus' (lake/marsh),,,,,,,,,,
4.05.20.02,Lakkoi-See,lake,Africa,AF03,,Omega,55.5,26.6666666666667,matches 'See'/'Palus' (lake/marsh),,,,,,,,,,
4.05.20.03,Lykomedes-See,lake,Africa,AF03,,Omega,57.0,24.0,matches 'See'/'Palus' (lake/marsh),,,,,,,,,,
4.05.20.04,Helios-Quelle,river,Africa,AF03,Aïn el-Gubah,Omega,58.25,28.0,matches river-feature pattern (Quelle/Quellgebiet/Einmündung/Ursprung/Zusammenfluss),,,,,,,,,,
4.05.20.05,Mareia-See,lake,Africa,AF03,Mareotis-See,Omega,60.25,30.8333333333333,matches 'See'/'Palus' (lake/marsh),,,,,,,,,,
4.05.20.06,Moiris-See,lake,Africa,AF03,Moiris-See,Omega,60.3333333333333,29.3333333333333,matches 'See'/'Palus' (lake/marsh),,,,,,,,,,
4.05.20.07,Sirbonis-See,lake,Africa,AF03,Sirbonis-See,Omega,64.25,31.0,matches 'See'/'Palus' (lake/marsh),,,,,,,,,,
4.05.21.06,Augilen,city,Africa,AF03,,Omega,52.5,28.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.23.01,Ammoniakische Region,city,Africa,AF03,,Omega,55.5,28.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.24.05,Skiathische Region,city,Africa,AF03,Wadi 'n-Natrun,Omega,60.6666666666667,30.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.25.02,Oasiten (Thasioten),city,Africa,AF03,,Omega,59.5,27.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.27.03,Troikos-Stein-Berg,mountain,Africa,AF03,,Omega,62.6666666666667,29.25,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.27.04,Alabastrinos-Berg,mountain,Africa,AF03,,Omega,63.0,28.0,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.27.05,Porphyritos-Berg,mountain,Africa,AF03,Mons Porphyrites,Omega,63.0,26.6666666666667,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.27.06,Schwarzer-Stein-Berg,mountain,Africa,AF03,,Omega,63.0,24.6666666666667,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.27.07,Basanites-Stein-Berg,mountain,Africa,AF03,,Omega,64.0,23.5,"matches mountain-range name pattern (Gebirge/-berg/Calpe), not a river point naming it as a location",,,,,,,,,,
4.05.28.02,Leukoe,city,Africa,AF03,,Omega,51.3333333333333,30.75,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.28.03,Mokchyris,city,Africa,AF03,,Omega,52.3333333333333,31.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.28.04,Leukai Kaminoi,city,Africa,AF03,,Omega,53.1666666666667,30.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.28.05,Menelaos,city,Africa,AF03,Marsa Lahora,Omega,53.6666666666667,31.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.28.06,Gaphara,city,Africa,AF03,,Omega,54.0,30.4166666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.28.07,Masuchis,city,Africa,AF03,,Omega,53.5,30.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.28.08,Masadalis (Magdalis),city,Africa,AF03,,Omega,51.6666666666667,30.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.29.01,Abathuba,city,Africa,AF03,,Omega,51.5,30.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.29.02,Leukai Napai,city,Africa,AF03,,Omega,52.5,30.25,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.29.03,Takaphuris (Takaphoris),city,Africa,AF03,,Omega,53.8333333333333,30.1666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.29.04,Dioskoron,city,Africa,AF03,,Omega,52.5,28.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.29.05,Migo,city,Africa,AF03,,Omega,53.5,28.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.29.06,Saragina,city,Africa,AF03,,Omega,53.25,28.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.29.07,Alo,city,Africa,AF03,,Omega,53.25,28.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.29.08,Mazakila,city,Africa,AF03,,Omega,54.3333333333333,26.5,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.29.09,Billa (Billia),city,Africa,AF03,,Omega,54.5,25.6666666666667,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.30.03,Augila,city,Africa,AF03,Augila,Omega,52.5,28.0,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.30.04,Ort des Magros,city,Africa,AF03,,Omega,54.3333333333333,27.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
4.05.31.02,Tachorsa,city,Africa,AF03,,Omega,54.5,30.8333333333333,no specific keyword match; section not sea-headed (default),,,,,,,,,,
