book,map,section,position,name_phrase,lon_dms,lat_dms,lon_decimal,lat_decimal,catalogue_matched,catalogue_ref_id,catalogue_name,catalogue_match_score
5,2,16,4,Nakrasa,58°20',39°30',58.3333,39.5,yes,5.02.16.05,Nakrasa,100.0
5,2,16,5,Thyateira metropolis,58°00',39°30',58.0,39.5,yes,5.02.16.03,Mostenoi,100.0
5,2,16,6,Magnesia near Sipylos,58°40',39°10',58.6667,39.1667,yes,5.02.16.07,Magnesia am Sipylos,100.0
5,2,16,7,Iouliogordos,59°00',39°55',59.0,39.9167,yes,5.02.16.09,Iuliogordos,85.8
5,2,16,8,Aigara,57°50',38°50',57.8333,38.8333,yes,5.02.16.10,Aigara,63.3
5,2,16,9,Hypaipa,58°00',38°25',58.0,38.4167,yes,5.02.16.11,Hypaipa,100.0
5,2,17,1,Sardeis,58°20',38°45',58.3333,38.75,yes,5.02.17.01,Sardeis*,69.4
5,2,17,2,Philadelpheia,59°00',38°50',59.0,38.8333,yes,5.02.17.02,Philadelpheia,100.0
5,2,17,3,Dios hieron,59°40',38°55',59.6667,38.9167,yes,5.02.17.03,Dios Hieron,81.7
5,2,17,4,Metropolis,58°00',38°00',58.0,38.0,yes,5.02.17.04,Metropolis,100.0
5,2,18,1,In Karia: Tripolis,59°30',38°30',59.5,38.5,yes,5.02.18.05,Antiocheia am Maiander,100.0
5,2,18,2,Laodikeia on the Lykos,59°45',38°20',59.75,38.3333,yes,5.02.18.10,Aphrodisias,72.8
5,2,18,3,Antiocheia on the Maiandros,59°10',38°30',59.1667,38.5,yes,5.02.18.05,Antiocheia am Maiander,70.1
5,2,18,4,Itoana,59°15',38°25',59.25,38.4167,yes,5.02.18.07,Itoana,100.0
5,2,18,5,Trapezopolis,59°30',38°15',59.5,38.25,yes,5.02.18.08,Trapezopolis,100.0
5,2,18,6,Nyssa,59°00',38°15',59.0,38.25,yes,5.02.18.09,Nyssa,100.0
5,2,18,7,Aphrodisias,59°20',38°10',59.3333,38.1667,yes,5.02.18.10,Aphrodisias,87.8
5,2,19,1,Tralleis,58°40',38°05',58.6667,38.0833,yes,5.02.19.01,Tralleis,100.0
5,2,19,2,Magnesia on the Maiandros,58°30',37°50',58.5,37.8333,yes,5.02.19.02,Magnesia* am Maiander,100.0
5,2,19,3,Apollonia by Albanos,59°25',37°55',59.4167,37.9167,yes,5.02.19.10,Neapolis,100.0
5,2,19,4,Herakleia by Albanos,59°30',37°55',59.5,37.9167,yes,5.02.19.05,Herakleia am Salbakos,100.0
5,2,19,5,Priene,58°00',37°25',58.0,37.4167,yes,5.02.19.07,Priene,90.8
5,2,19,6,Harpasa,58°25',37°35',58.4167,37.5833,yes,5.02.19.08,Harpasa,87.8
5,2,19,7,Orthosia,59°00',37°35',59.0,37.5833,yes,5.02.19.09,Orthosia,100.0
5,2,19,8,Neapolis,59°25',37°35',59.4167,37.5833,yes,5.02.19.04,Apollonia am Salbakos,100.0
5,2,19,9,Bargasa,58°20',37°25',58.3333,37.4167,yes,5.02.19.11,Bargasa,100.0
5,2,19,10,Amyzon,58°15',37°10',58.25,37.1667,yes,5.02.19.12,Amyzon,87.8
5,2,19,11,Alabanda,58°40',37°20',58.6667,37.3333,yes,5.02.19.13,Alabanda,87.8
5,2,20,1,Stratonike,59°00',37°10',59.0,37.1667,yes,5.02.20.01,Stratonike,100.0
5,2,20,2,Alinda,59°10',36°50',59.1667,36.8333,yes,5.02.20.02,Alinda,100.0
5,2,20,3,Adessos,58°00',36°15',58.0,36.25,yes,5.02.20.03,Adessos,100.0
5,2,20,4,Mylassa,58°20',36°30',58.3333,36.5,yes,5.02.20.04,Mylasa,84.3
5,2,20,5,Hydissa,58°30',36°30',58.5,36.5,yes,5.02.20.05,Hydissa,100.0
5,2,20,6,Idymos,59°00',36°35',59.0,36.5833,yes,5.02.20.08,Pystos,100.0
5,2,20,7,Thera,59°00',36°15',59.0,36.25,yes,5.02.20.07,Thera,100.0
5,2,20,8,Pystos,59°00',36°00',59.0,36.0,yes,5.02.20.08,Pystos,78.6
5,2,21,1,"In Maionia on the border with Mysia, Lydia and Phrygia, Settai or Saettai",58°10',40°15',58.1667,40.25,yes,5.02.21.05,Setai,100.0
5,2,21,2,Dadaleis,58°00',40°20',58.0,40.3333,yes,5.02.21.06,Daldais (Dadalis),100.0
5,2,21,3,Kadoi,58°30',40°25',58.5,40.4167,yes,5.02.21.07,Kadoi,100.0
5,2,22,1,Cities of Greater Phrygia: Synnaos,58°00',41°15',58.0,41.25,yes,5.02.22.02,Synaos,100.0
5,2,22,2,Dorylleion or Dorylaeion,58°15',41°20',58.25,41.3333,yes,5.02.22.03,Dorylaion,100.0
5,2,22,3,Midaion or Midaeion,59°30',41°20',59.5,41.3333,yes,5.02.22.04,Midaion,100.0
5,2,22,4,Trikomia,60°00',41°10',60.0,41.1667,yes,5.02.22.05,Trikomia,100.0
5,2,22,5,Ankyra of Phrygia,58°20',41°10',58.3333,41.1667,yes,5.02.22.06,Ankyra in Phrygien,72.8
5,2,22,6,Nakoleia,59°00',41°00',59.0,41.0,yes,5.02.22.08,Nakoleia,100.0
5,2,22,7,Tribanta,59°40',40°35',59.6667,40.5833,yes,5.02.22.09,Tribanta,100.0
5,2,23,1,Diokleia,60°00',40°55',60.0,40.9167,yes,5.02.23.01,Diokleia,100.0
5,2,23,2,Amorion,60°30',41°15',60.5,41.25,yes,5.02.23.02,Amorion,63.3
5,2,23,3,Abrostola,60°30',40°50',60.5,40.8333,yes,5.02.23.03,Abrostola,100.0
5,2,23,4,Kotyaeion,58°40',40°40',58.6667,40.6667,yes,5.02.23.04,Kotiaion,100.0
5,2,23,5,Azanoi or Aizanis,59°00',40°20',59.0,40.3333,yes,5.02.23.05,Aizanoi (Azana),100.0
5,2,23,6,Konna,59°15',40°30',59.25,40.5,yes,5.02.23.06,Konna,100.0
5,2,23,7,Lysias,59°50',40°30',59.8333,40.5,yes,5.02.23.07,Lysias,100.0
5,2,23,8,Kerkopia,59°25',40°15',59.4167,40.25,yes,5.02.23.08,Kerkopia,100.0
5,2,24,1,Eukarpia,60°00',40°05',60.0,40.0833,yes,5.02.24.01,Eukarpia,100.0
5,2,24,2,Prymnesia,60°20',40°20',60.3333,40.3333,yes,5.02.24.02,Prymnesia,87.8
5,2,24,3,Dokimaion,60°15',40°30',60.25,40.5,yes,5.02.24.03,Dokimaion,100.0
5,2,24,4,Synada,60°50',40°05',60.8333,40.0833,yes,5.02.24.04,Synada (Synadaia),100.0
5,2,24,5,Gamboua or Gammaousa,61°15',40°40',61.25,40.6667,yes,5.02.24.05,Gammausa (Tammausa),100.0
5,2,24,6,Melitara,61°30',40°20',61.5,40.3333,yes,5.02.24.06,Melitara,100.0
5,2,24,7,Iouliopolis,61°30',40°10',61.5,40.1667,yes,5.02.24.07,Iuliopolis,100.0
5,2,24,8,Akmonia,59°50',39°20',59.8333,39.3333,yes,5.02.24.08,Akmonia,100.0
5,2,25,1,Eumenia,60°10',39°50',60.1667,39.8333,yes,5.02.25.01,Eumenia,93.9
5,2,25,2,Drouzon,60°20',39°55',60.3333,39.9167,yes,5.02.25.02,Bruzon,100.0
5,2,25,3,Tiberioupolis,60°15',39°30',60.25,39.5,yes,5.02.25.03,Tiberiopolis,100.0
5,2,25,4,Bleandros,60°30',39°10',60.5,39.1667,yes,5.02.25.04,Blaundos,100.0
5,2,25,5,Stektorion,61°00',39°15',61.0,39.25,yes,5.02.25.05,Stektorion,100.0
5,2,25,6,Silbion,61°40',39°15',61.6667,39.25,yes,5.02.25.06,Siblion,100.0
5,2,25,7,Philomelion,62°15',39°20',62.25,39.3333,yes,5.02.25.07,Philomelion,96.9
5,2,25,8,Peltai,62°20',39°10',62.3333,39.1667,yes,5.02.25.08,Peltai,75.6
5,2,25,9,Metropolis,61°15',39°25',61.25,39.4167,yes,5.02.25.09,Metropolis,100.0
5,2,25,10,Apameia Kibotos,61°10',38°55',61.1667,38.9167,yes,5.02.25.10,Apameia Kibotos*,100.0
5,2,26,1,Hierapolis,60°00',38°15',60.0,38.25,yes,5.02.26.01,Hierapolis,100.0
5,2,26,2,Kibyra,60°10',38°35',60.1667,38.5833,yes,5.02.26.02,Kibyra*,87.8
5,2,26,3,Diokaisarea,61°00',38°35',61.0,38.5833,yes,5.02.26.03,Diokaisareia,85.8
5,2,26,4,Sanis,61°00',38°30',61.0,38.5,yes,5.02.26.04,Sanis,100.0
5,2,26,5,Themisonion,60°10',38°10',60.1667,38.1667,yes,5.02.26.05,Themisonion,87.8
5,2,26,6,Phylakeion (or Pylakaion),60°20',38°20',60.3333,38.3333,yes,5.02.26.06,Phylakaion,91.5
5,2,26,7,Sala,60°15',38°20',60.25,38.3333,yes,5.02.26.07,Sala,100.0
5,2,26,8,Gazena,60°40',38°00',60.6667,38.0,yes,5.02.26.08,Gazena,100.0
5,2,28,1,The islands: lying off Asia toward the Hellespont is Tenedos island with a city of the same name,55°00',40°55',55.0,40.9167,yes,5.02.28.03,Tenedos,100.0
5,2,29,1,"In the Aegean sea Lesbos, an Aiolian island, described as follows: Sigrion promontory",55°00',40°00',55.0,40.0,yes,5.02.29.03,Kap Sigrion,100.0
5,2,29,2,Pyrrha,55°15',39°40',55.25,39.6667,yes,5.02.29.04,Pyrra,100.0
5,2,29,3,Eressos,55°25',39°30',55.4167,39.5,yes,5.02.29.05,Eresos,100.0
5,2,29,4,Mania promontory,56°00',39°25',56.0,39.4167,yes,5.02.29.06,Kap Malia,100.0
5,2,29,5,Mytilene,55°40',39°40',55.6667,39.6667,yes,5.02.29.07,Mytilene*,100.0
5,2,29,6,Argeno promontory,55°40',39°50',55.6667,39.8333,yes,5.02.29.08,Kap Argennon,100.0
5,2,29,7,Methymna,55°25',40°25',55.4167,40.4167,yes,5.02.29.09,Methymna,96.9
5,2,29,8,Antissa,55°15',40°20',55.25,40.3333,yes,5.02.29.10,Antissa,100.0
5,2,30,1,Islands in the Ikarian sea: Ikaros island,56°45',37°20',56.75,37.3333,yes,5.02.30.02,Ikaria,100.0
5,2,30,2,Myndos,57°40',36°25',57.6667,36.4167,yes,5.02.09.09,Myndos,100.0
5,2,30,3,Chios city,56°20',38°35',56.3333,38.5833,yes,5.02.30.05,Chios*,100.0
5,2,30,4,Phanaia promontory,56°20',38°15',56.3333,38.25,yes,5.02.30.06,Kap Phanaia,100.0
5,2,30,5,Poseidion,56°25',38°25',56.4167,38.4167,yes,5.02.30.07,Poseidion (Posidonion),100.0
5,2,30,6,Samos island and city,57°00',37°35',57.0,37.5833,yes,5.02.30.08,Samos,100.0
5,2,30,7,Ampelos promontory,56°30',37°30',56.5,37.5,yes,5.02.30.09,Kap Ampelos,87.8
5,2,31,1,"In the Myrtoon sea, islands, and cities of Amourgos: Arkesine",56°00',37°00',56.0,37.0,yes,5.02.31.03,Arkesine,100.0
5,2,31,2,Begialis,56°10',36°50',56.1667,36.8333,yes,5.02.31.04,Aigialos,100.0
5,2,31,3,Minuia,55°50',36°50',55.8333,36.8333,yes,5.02.31.05,Minoa,100.0
5,2,31,4,city of Kos island,55°40',36°25',55.6667,36.4167,yes,5.02.31.07,Astypalaia,100.0
5,2,31,5,city of Astypalaia island,55°40',36°25',55.6667,36.4167,yes,5.02.31.07,Astypalaia,100.0
5,2,32,1,Islands in the Rhodian and Karpathian seas Syme island,56°40',35°40',56.6667,35.6667,yes,5.02.32.03,Syme,95.8
5,2,32,2,city of Kasos island,56°30',35°15',56.5,35.25,yes,5.02.32.04,Kasos,100.0
5,2,33,1,Description of Karpathos: Thoantion promontory,57°00',35°20',57.0,35.3333,yes,5.02.33.02,Kap Thoanteion,74.4
5,2,33,2,Ephialtion promontory,57°20',35°20',57.3333,35.3333,yes,5.02.33.03,Kap Ephialtion,81.7
5,2,33,3,Poseidion city,57°20',35°25',57.3333,35.4167,yes,5.02.33.04,Potidaion,77.8
5,2,33,4,Description of Rhodes island: Panos promontory,58°00',35°55',58.0,35.9167,yes,5.02.34.02,Kap des Pan,100.0
5,2,33,5,Kameiros,58°20',35°15',58.3333,35.25,yes,5.02.34.03,Kameiros,100.0
5,2,33,6,Lindos,58°40',36°00',58.6667,36.0,yes,5.02.34.05,Rhodos*,100.0
5,2,33,7,Ielyssos,58°20',36°00',58.3333,36.0,yes,5.02.34.06,Ielyssos,100.0
5,3,1,1,"limit of Asia through the Masikytos mountain, as far as the sea at",61°50',36°30',61.8333,36.5,yes,5.03.01.06,"Grenzpunkt (Lykien, Pamphylien)",100.0
5,3,2,1,Kaunos Kalinda,59°20',35°55',59.3333,35.9167,yes,5.03.02.02,Kalinda,100.0
5,3,2,2,Chydai or Lydai,59°40',35°55',59.6667,35.9167,yes,5.03.02.03,Lydai,93.9
5,3,2,3,Karya,59°50',35°55',59.8333,35.9167,yes,5.03.02.04,Krya,100.0
5,3,2,4,Daidala place,60°00',35°55',60.0,35.9167,yes,5.03.02.05,Daidala,100.0
5,3,2,5,Telmessos,60°10',35°55',60.1667,35.9167,yes,5.03.02.06,Telmessos (Telmessos*),96.9
5,3,2,6,mouth of the Xanthos river,60°20',36°00',60.3333,36.0,yes,5.03.02.07,Xanthos-Mündung,100.0
5,3,2,7,river sources,60°00',37°40',60.0,37.6667,yes,5.03.02.08,Xanthos-Quellen,100.0
5,3,3,1,Patara,60°30',36°00',60.5,36.0,yes,5.03.03.01,Patara*,100.0
5,3,3,2,Antiphellos,60°30',36°20',60.5,36.3333,yes,5.03.03.02,Antiphellos,100.0
5,3,3,3,Andriake,61°00',36°20',61.0,36.3333,yes,5.03.03.04,Limyros-Mündung,100.0
5,3,3,4,mouth of the Limyros river,61°00',36°20',61.0,36.3333,yes,5.03.03.04,Limyros-Mündung,100.0
5,3,3,5,Apirai or Aperrai,61°10',36°25',61.1667,36.4167,yes,5.03.03.06,Aperlai,100.0
5,3,3,6,Hiera promontory,61°30',36°15',61.5,36.25,yes,5.03.03.07,Heiliges Kap,100.0
5,3,3,7,Olympos city,61°40',36°15',61.6667,36.25,yes,5.03.03.08,Olympos,100.0
5,3,3,8,Phaselis,61°50',36°25',61.8333,36.4167,yes,5.03.03.09,Phaselis,100.0
5,3,4,1,Kragos mountain midpoint,60°00',36°40',60.0,36.6667,yes,5.03.04.01,Kragos (Mitte),100.0
5,3,5,1,"The inland cities in Lykia, near Kragosmountain: Kydna",59°30',37°10',59.5,37.1667,yes,5.03.05.03,Kydna,100.0
5,3,5,2,Symbra,59°40',36°50',59.6667,36.8333,yes,5.03.05.04,Symbra,100.0
5,3,5,3,Oktapolis,59°35',36°35',59.5833,36.5833,yes,5.03.05.05,Oktapolis,100.0
5,3,5,4,Komba,59°50',36°30',59.8333,36.5,yes,5.03.05.06,Komba,87.8
5,3,5,5,Sidyma,59°50',36°40',59.8333,36.6667,yes,5.03.05.07,Sidyma,100.0
5,3,5,6,Pinara,59°50',36°25',59.8333,36.4167,yes,5.03.05.08,Pinara,100.0
5,3,5,7,Araxa,59°50',36°05',59.8333,36.0833,yes,5.03.05.08,Pinara,67.3
5,3,5,8,Tlos,60°15',36°30',60.25,36.5,yes,5.03.05.10,Tlos,84.7
5,3,5,9,Xanthos,60°15',36°10',60.25,36.1667,yes,5.03.05.11,Xanthos,100.0
5,3,6,1,near Masikytos mountain: Korydalla,60°15',36°50',60.25,36.8333,yes,5.03.06.02,Korydalla,100.0
5,3,6,2,Sagalassos,60°40',36°55',60.6667,36.9167,yes,5.03.06.03,Sagalassos,100.0
5,3,6,3,Rodia,61°00',36°45',61.0,36.75,yes,5.03.06.04,Rhodia,86.7
5,3,6,4,Trebenda,61°10',37°15',61.1667,37.25,yes,5.03.06.05,Trebendai,100.0
5,3,6,5,Phellos,60°35',36°30',60.5833,36.5,yes,5.03.06.06,Phellos,100.0
5,3,6,6,Myra,61°00',36°40',61.0,36.6667,yes,5.03.06.07,Myra*,100.0
5,3,6,7,Limyra,61°05',36°35',61.0833,36.5833,yes,5.03.06.08,Limyra,87.8
5,3,7,1,Of Milyas: Podalaia,60°00',37°30',60.0,37.5,yes,5.03.07.02,Podalaia,100.0
5,3,7,2,Nysa,60°00',37°15',60.0,37.25,yes,5.03.07.03,Nysa,100.0
5,3,7,3,Choma,60°20',37°20',60.3333,37.3333,yes,5.03.07.04,Choma,100.0
5,3,7,4,Kondyka,60°40',37°10',60.6667,37.1667,yes,5.03.07.05,Kandyba,100.0
5,3,8,1,Of Kabalia Boubon,60°20',37°40',60.3333,37.6667,yes,5.03.08.02,Bubon,100.0
5,3,8,2,Oineanda,61°00',37°40',61.0,37.6667,yes,5.03.08.03,Oinoanda,100.0
5,3,8,3,Balboura,60°40',37°30',60.6667,37.5,yes,5.03.08.04,Balbura,100.0
5,3,9,1,Islands off Lykia: Megiste,60°40',35°45',60.6667,35.75,yes,5.03.09.02,Megiste,81.7
5,3,9,2,Dolichiste,61°15',35°45',61.25,35.75,yes,5.03.09.03,Dolichiste,81.7
5,3,9,3,Chelidoniai lookouts,61°30',36°00',61.5,36.0,yes,5.03.09.04,Chelidonische Klippen (5),100.0
5,4,1,1,limit of Asia indicated to another on this same parallel at,64°15',38°35',64.25,38.5833,yes,5.04.01.06,"Grenzpunkt (Galatien, Kappadokien, Pamphylien)",100.0
5,4,1,2,"this point to the shore of Pontos, at",65°10',43°10',65.1667,43.1667,yes,5.04.01.08,"Grenzpunkt (Galatien, Kappadokien)",58.6
5,4,2,1,Kytoron city on the shore: Klimax village,61°10',43°50',61.1667,43.8333,yes,5.04.02.02,Klimax,100.0
5,4,2,2,Teuthrania or Thymaina,61°30',44°00',61.5,44.0,yes,5.04.02.03,Teuthrania (Thymaina),100.0
5,4,2,3,Karambis promontory,61°20',44°25',61.3333,44.4167,yes,5.04.02.04,Kap Karambis,100.0
5,4,2,4,Zephyrion,61°30',44°15',61.5,44.25,yes,5.04.02.05,Zephyrion,96.9
5,4,2,5,Kallistratia,61°45',44°05',61.75,44.0833,yes,5.04.02.06,Kallistratia,93.9
5,4,2,6,Abonou Teichos,62°00',44°00',62.0,44.0,yes,5.04.02.07,Abunoteichos,100.0
5,4,2,7,Kimolis,62°30',44°00',62.5,44.0,yes,5.04.02.08,Kimolis,100.0
5,4,2,8,Armene,62°55',43°55',62.9167,43.9167,yes,5.04.02.09,Armene,100.0
5,4,2,9,Stephane kome,63°55',43°50',63.9167,43.8333,yes,5.04.02.10,Stephane,75.6
5,4,3,1,Sinope,63°50',44°00',63.8333,44.0,yes,5.04.03.01,Sinope*,100.0
5,4,3,2,Kyptasia,63°40',43°40',63.6667,43.6667,yes,5.04.03.02,Kyptasia,100.0
5,4,3,3,mouth of the Zaliskos river,64°00',43°30',64.0,43.5,yes,5.04.03.03,Zaliskos-Mündung,100.0
5,4,3,4,Galoron,64°15',43°20',64.25,43.3333,yes,5.04.03.04,Gazoron,100.0
5,4,3,5,mouth of the Halys river,64°30',43°10',64.5,43.1667,yes,5.04.03.05,Halys-Mündung,100.0
5,4,3,6,bend in the river,64°15',41°15',64.25,41.25,yes,5.04.03.06,Halys (Biegung),100.0
5,4,3,7,Amisos,65°00',43°05',65.0,43.0833,yes,5.04.03.07,Amisos*,100.0
5,4,4,1,"The noteworthy mountains in Galatiaare the Ligas (or Gigas), midpoint",63°00',42°40',63.0,42.6667,yes,5.04.04.02,Oligas (Gigas)(Mitte),100.0
5,4,4,2,the eastern parts of the Didymosmountain,62°00',41°20',62.0,41.3333,yes,5.04.04.03,Dindymos (O-Ende),100.0
5,4,4,3,"the so-called hill of Kelainon, midpoint",62°30',39°30',62.5,39.5,yes,5.02.08.05,Maiander-Quellen,100.0
5,4,5,1,"Those in Paphlagonia control the coast, whose cities and komai inland are: Zageira",61°40',43°40',61.6667,43.6667,yes,5.04.05.02,Zageira (Gadeira),100.0
5,4,5,2,Plegra,62°30',43°30',62.5,43.5,yes,5.04.05.03,Plegra,100.0
5,4,5,3,Sakora,63°20',43°40',63.3333,43.6667,yes,5.04.05.04,Sakora,100.0
5,4,5,4,Eloua (or Helouia),61°40',43°00',61.6667,43.0,yes,5.04.05.05,Heluia,100.0
5,4,5,5,Tobata,62°20',43°00',62.3333,43.0,yes,5.04.05.06,Tobata,100.0
5,4,5,6,Germanopolis,63°00',43°00',63.0,43.0,yes,5.04.05.07,Germanikopolis,100.0
5,4,5,7,Gelaka or Selka,63°40',43°15',63.6667,43.25,yes,5.04.05.08,Gelaka (Selaka),100.0
5,4,5,8,Xoana or Zolka,63°15',43°15',63.25,43.25,yes,5.04.05.09,Zoaka,100.0
5,4,5,9,Dakasye,61°40',42°40',61.6667,42.6667,yes,5.04.05.10,Dakasye,100.0
5,4,5,10,Mosion,61°05',42°20',61.0833,42.3333,yes,5.04.05.11,Mision,100.0
5,4,6,1,Sakorsa,62°00',42°15',62.0,42.25,yes,5.04.06.01,Sakorsa,100.0
5,4,6,2,Pompeiopolis,62°30',42°15',62.5,42.25,yes,5.04.06.02,Pompeiopolis,100.0
5,4,6,3,Konika,62°45',42°30',62.75,42.5,yes,5.04.06.03,Konika,81.7
5,4,6,4,Andrapa or New Klaudiopolis,63°15',42°20',63.25,42.3333,yes,5.04.06.04,Andrapa bzw. Neoklaudiopolis,100.0
5,4,6,5,Sabanis,63°50',42°20',63.8333,42.3333,yes,5.04.06.05,Sabanis,100.0
5,4,6,6,Titoua,64°15',42°30',64.25,42.5,yes,5.04.06.06,Titua (Situa),100.0
5,4,6,7,Eusene,60°40',42°40',60.6667,42.6667,yes,5.01.14.04,Laganeia (Lagania),45.8
5,4,7,1,"Inland of Paphlagonia toward the west are the Tolibostoi, with these cities: Germa or Thema colonia",61°30',42°00',61.5,42.0,yes,5.04.07.03,Germa*,100.0
5,4,7,2,Pessinos,61°10',41°30',61.1667,41.5,yes,5.04.07.04,Pessinus*,88.3
5,4,7,3,Ouindia,61°40',41°40',61.6667,41.6667,yes,5.04.07.05,Vindia (Iundia),100.0
5,4,7,4,Anaros or Andros,61°30',41°20',61.5,41.3333,yes,5.04.07.06,Anaros (Andros),100.0
5,4,7,5,Tolastachora,61°15',40°55',61.25,40.9167,yes,5.04.07.07,Tolastachora (Tolastochora),100.0
5,4,7,6,Oueteston,62°20',40°40',62.3333,40.6667,yes,5.04.10.04,Petenessos (Petenissos),45.8
5,4,8,1,these toward the east are the Tektosagai with these cities: Ankyra metropolis,62°00',42°00',62.0,42.0,yes,5.04.08.02,Ankyra*,75.6
5,4,8,2,Olenos,62°15',42°00',62.25,42.0,yes,5.04.08.03,Olenos,100.0
5,4,8,3,Korbeountos,62°40',41°40',62.6667,41.6667,yes,5.04.08.04,Korbeuntos,100.0
5,4,8,4,Agrizama,62°00',41°30',62.0,41.5,yes,5.04.08.05,Agrizama (Agrizala),100.0
5,4,8,5,Ouinzela,62°30',41°20',62.5,41.3333,yes,5.04.08.06,Vinzela,100.0
5,4,8,6,Orosologia,63°00',41°25',63.0,41.4167,yes,5.04.08.07,Rhosologia,100.0
5,4,8,7,Sarmalia,63°20',41°25',63.3333,41.4167,yes,5.04.08.08,Sarmalia,87.8
5,4,8,8,Diktis,62°40',40°50',62.6667,40.8333,yes,5.04.08.09,Diktis (Diktios),100.0
5,4,8,9,Karima,63°00',40°40',63.0,40.6667,yes,5.04.08.10,Karima,100.0
5,4,8,10,Landosia,63°40',40°45',63.6667,40.75,yes,5.04.08.11,Landosia,81.7
5,4,9,1,"Further east of there are the Trokmoi, with these cities: Taouion",63°55',41°40',63.9167,41.6667,yes,5.04.09.02,Tavion,77.4
5,4,9,2,Laskoria,63°15',42°00',63.25,42.0,yes,5.04.09.03,Laskoria,100.0
5,4,9,3,Androsia,64°20',42°05',64.3333,42.0833,yes,5.04.09.04,Androsia,100.0
5,4,9,4,Klaudioupolis,63°50',42°00',63.8333,42.0,yes,5.04.09.05,Klaudiopolis,100.0
5,4,9,5,Karissa,64°40',41°40',64.6667,41.6667,yes,5.04.09.06,Karissa,100.0
5,4,9,6,Phoubatina,64°10',41°30',64.1667,41.5,yes,5.04.09.07,Phubagina (Pheubagena),80.7
5,4,9,7,Doudousa,63°50',41°20',63.8333,41.3333,yes,5.04.09.08,Dudusa (Dudua),100.0
5,4,9,8,Saralos,64°30',41°20',64.5,41.3333,yes,5.04.09.09,Saralos,100.0
5,4,9,9,Oukena,64°10',40°55',64.1667,40.9167,yes,5.04.09.10,Ukaina (Ukena),100.0
5,4,9,10,Rastia,64°30',41°00',64.5,41.0,yes,5.04.09.11,Rastia,100.0
5,4,10,1,"Below the above-mentioned peoples extend the Proserlimenitai adjoining them. Below these, the Byzenoi and part of Lykaonia, with the cities: Petenessos",62°15',40°30',62.25,40.5,yes,5.04.10.04,Petenessos (Petenissos),100.0
5,4,10,2,Ekdaumaua,63°20',40°25',63.3333,40.4167,yes,5.04.10.05,Ekdaumava,100.0
5,4,10,3,Seiouata,64°15',40°25',64.25,40.4167,yes,5.04.10.06,Sivata,100.0
5,4,10,4,Ardistama,64°00',40°10',64.0,40.1667,yes,5.04.10.07,Ardistama,100.0
5,4,10,5,Kinna,63°20',40°00',63.3333,40.0,yes,5.04.10.08,Kinna,100.0
5,4,10,6,Kongoustos,62°40',39°50',62.6667,39.8333,yes,5.04.10.09,Kongustos,100.0
5,4,10,7,Tetradion,63°00',39°30',63.0,39.5,yes,5.04.10.10,Tetradion (Tetrarion),100.0
5,4,10,8,Laodikeia katakekaumene,63°40',39°40',63.6667,39.6667,no,5.04.10.11,verbranntes' Laodikeia,40.8
5,4,10,9,Ouasada,64°00',39°25',64.0,39.4167,yes,5.04.10.12,Vasada (Vasata),100.0
5,4,10,10,Perta,64°20',39°30',64.3333,39.5,yes,5.04.10.13,Perta,100.0
5,4,11,1,"below these to the west is a part of Pisidia, with cities Apollonia",62°00',39°00',62.0,39.0,yes,5.04.11.02,Apollonia,72.5
5,4,11,2,Antiocheia of Pisidia,62°30',39°00',62.5,39.0,yes,5.05.04.03,Antiocheia,81.7
5,4,11,3,Amblada,61°50',38°50',61.8333,38.8333,yes,5.04.11.04,Amblada,100.0
5,4,11,4,Neapolis,62°40',48°45',62.6667,48.75,no,5.09.06.02,Phanagoria,20.0
5,4,12,1,Eastward is Isauria with cities: Sauatra,64°20',39°15',64.3333,39.25,yes,5.04.12.02,Savatra,100.0
5,4,12,2,Lystra,64°00',39°00',64.0,39.0,yes,5.04.12.03,Lystra,100.0
5,4,12,3,Isaura,63°50',38°40',63.8333,38.6667,yes,5.04.12.04,Isaura (Isauria),100.0
5,4,12,4,Among these the Orondikoi people and cities: Misthion,63°00',39°15',63.0,39.25,yes,5.04.12.06,Misthion,100.0
5,4,12,5,Pappa,63°20',38°55',63.3333,38.9167,yes,5.04.12.07,Pappa,100.0
5,5,1,1,"limit point near Galatia to the Pamphylian sea, the limit point of this line at the sea is",63°50',36°45',63.8333,36.75,yes,5.05.01.09,"Grenzpunkt (Kilikien, Pamphylien)",100.0
5,5,2,1,"Phaselis, city of Lykia, the shores of Pamphylia: Olbia",62°00',36°55',62.0,36.9167,yes,5.05.02.04,Olbia,95.8
5,5,2,2,Attaleia,62°15',36°30',62.25,36.5,yes,5.05.02.05,Attaleia,100.0
5,5,2,3,mouth of the river Katarraktes,62°15',36°35',62.25,36.5833,yes,5.05.02.06,Katarraktes-Mündung,98.8
5,5,2,4,Magydos,62°40',36°30',62.6667,36.5,yes,5.05.02.08,Magydos,87.8
5,5,2,5,mouth of Kestros river,62°50',36°30',62.8333,36.5,yes,5.05.02.07,Kestros-Mündung,100.0
5,5,2,6,mouth of Eurymedon river,63°00',36°35',63.0,36.5833,yes,5.05.02.09,Eurymedon-Mündung,95.8
5,5,2,7,Side,63°05',36°40',63.0833,36.6667,yes,5.05.02.10,Side*,87.8
